ville,pays,latitude,longitude,timestamp_unix,timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
Antananarivo,MG,-18.8792,47.5079,1781413200,2026-06-14 05:00:00,1,170.93,0.16,1.07,21.42,0.22,6.17,9.31,0.76
Antananarivo,MG,-18.8792,47.5079,1781416800,2026-06-14 06:00:00,1,166.35,0.22,0.7,25.17,0.23,6.1,9.31,0.87
Antananarivo,MG,-18.8792,47.5079,1781420400,2026-06-14 07:00:00,1,108.07,0.06,0.2,40.84,0.19,3.66,5.67,0.54
Antananarivo,MG,-18.8792,47.5079,1781424000,2026-06-14 08:00:00,1,98.31,0.04,0.12,44.31,0.18,3.4,5.17,0.51
Antananarivo,MG,-18.8792,47.5079,1781427600,2026-06-14 09:00:00,1,93.27,0.03,0.09,44.8,0.17,3.31,4.95,0.49
Antananarivo,MG,-18.8792,47.5079,1781431200,2026-06-14 10:00:00,1,88.84,0.02,0.08,48.16,0.17,3.27,4.73,0.45
Antananarivo,MG,-18.8792,47.5079,1781434800,2026-06-14 11:00:00,1,85.79,0.02,0.09,49.86,0.17,3.26,4.56,0.43
Antananarivo,MG,-18.8792,47.5079,1781438400,2026-06-14 12:00:00,1,84.44,0.03,0.1,49.72,0.17,3.26,4.47,0.42
Antananarivo,MG,-18.8792,47.5079,1781442000,2026-06-14 13:00:00,1,92.04,0.05,0.25,46.03,0.2,3.69,5.05,0.58
Antananarivo,MG,-18.8792,47.5079,1781445600,2026-06-14 14:00:00,1,106.72,0.04,0.57,40.25,0.24,4.47,6.2,0.83
Antananarivo,MG,-18.8792,47.5079,1781449200,2026-06-14 15:00:00,1,123.04,0.0,0.97,35.27,0.27,5.27,7.39,1.02
Antananarivo,MG,-18.8792,47.5079,1781452800,2026-06-14 16:00:00,1,137.97,0.0,1.23,30.84,0.29,5.94,8.46,1.16
Antananarivo,MG,-18.8792,47.5079,1781456400,2026-06-14 17:00:00,1,150.62,0.0,1.34,27.92,0.28,6.42,9.19,1.19
Antananarivo,MG,-18.8792,47.5079,1781460000,2026-06-14 18:00:00,1,155.4,0.0,1.32,26.29,0.25,6.5,9.28,0.96
Antananarivo,MG,-18.8792,47.5079,1781463600,2026-06-14 19:00:00,1,148.36,0.0,1.16,25.22,0.21,5.84,8.43,0.63
Antananarivo,MG,-18.8792,47.5079,1781467200,2026-06-14 20:00:00,1,149.0,0.0,1.13,22.88,0.19,5.57,8.21,0.46
Antananarivo,MG,-18.8792,47.5079,1781470800,2026-06-14 21:00:00,1,143.41,0.0,1.04,20.87,0.14,5.02,7.37,0.34
Antananarivo,MG,-18.8792,47.5079,1781474400,2026-06-14 22:00:00,1,137.07,0.0,0.95,19.37,0.12,4.44,6.19,0.32
Antananarivo,MG,-18.8792,47.5079,1781478000,2026-06-14 23:00:00,1,132.65,0.0,0.87,18.39,0.1,3.95,5.36,0.3
Antananarivo,MG,-18.8792,47.5079,1781481600,2026-06-15 00:00:00,1,127.23,0.0,0.79,17.94,0.09,3.43,4.64,0.27
Antananarivo,MG,-18.8792,47.5079,1781485200,2026-06-15 01:00:00,1,119.68,0.0,0.67,18.35,0.09,2.78,3.85,0.26
Antananarivo,MG,-18.8792,47.5079,1781488800,2026-06-15 02:00:00,1,115.41,0.0,0.61,18.39,0.09,2.41,3.42,0.26
Antananarivo,MG,-18.8792,47.5079,1781492400,2026-06-15 03:00:00,1,114.07,0.0,0.61,18.35,0.1,2.28,3.33,0.27
Antananarivo,MG,-18.8792,47.5079,1781496000,2026-06-15 04:00:00,1,118.34,0.01,0.69,18.16,0.13,2.44,3.86,0.36
Antananarivo,MG,-18.8792,47.5079,1781499600,2026-06-15 05:00:00,1,125.38,0.09,0.7,18.1,0.18,2.7,4.58,0.47
Antananarivo,MG,-18.8792,47.5079,1781503200,2026-06-15 06:00:00,1,129.07,0.16,0.57,19.62,0.21,2.91,5.03,0.61
Antananarivo,MG,-18.8792,47.5079,1781506800,2026-06-15 07:00:00,1,93.25,0.06,0.24,29.61,0.14,1.37,2.43,0.37
Antananarivo,MG,-18.8792,47.5079,1781510400,2026-06-15 08:00:00,1,82.54,0.04,0.15,32.13,0.13,1.03,1.88,0.34
Antananarivo,MG,-18.8792,47.5079,1781514000,2026-06-15 09:00:00,1,78.72,0.03,0.11,32.36,0.13,0.96,1.76,0.34
Antananarivo,MG,-18.8792,47.5079,1781517600,2026-06-15 10:00:00,1,75.95,0.03,0.09,34.47,0.12,0.86,1.55,0.31
Antananarivo,MG,-18.8792,47.5079,1781521200,2026-06-15 11:00:00,1,73.61,0.03,0.09,36.02,0.11,0.81,1.42,0.3
Antananarivo,MG,-18.8792,47.5079,1781524800,2026-06-15 12:00:00,1,72.95,0.03,0.09,36.25,0.11,0.8,1.4,0.31
Antananarivo,MG,-18.8792,47.5079,1781528400,2026-06-15 13:00:00,1,83.57,0.06,0.24,33.99,0.17,1.24,2.15,0.55
Antananarivo,MG,-18.8792,47.5079,1781532000,2026-06-15 14:00:00,1,102.42,0.07,0.59,30.16,0.23,2.07,3.53,0.88
Antananarivo,MG,-18.8792,47.5079,1781535600,2026-06-15 15:00:00,1,122.12,0.0,1.08,26.53,0.27,2.99,4.97,1.09
Antananarivo,MG,-18.8792,47.5079,1781539200,2026-06-15 16:00:00,1,141.12,0.0,1.38,23.6,0.3,3.99,6.45,1.24
Antananarivo,MG,-18.8792,47.5079,1781542800,2026-06-15 17:00:00,1,156.95,0.0,1.51,22.25,0.29,4.83,7.55,1.1
Antananarivo,MG,-18.8792,47.5079,1781546400,2026-06-15 18:00:00,1,160.47,0.0,1.45,22.16,0.26,5.05,7.71,0.69
Antananarivo,MG,-18.8792,47.5079,1781550000,2026-06-15 19:00:00,1,121.56,0.0,0.82,24.55,0.2,2.93,4.99,0.44
Antananarivo,MG,-18.8792,47.5079,1781553600,2026-06-15 20:00:00,1,115.17,0.0,0.71,24.71,0.18,2.57,4.46,0.37
Antananarivo,MG,-18.8792,47.5079,1781557200,2026-06-15 21:00:00,1,108.25,0.0,0.62,25.27,0.15,2.26,3.87,0.29
Antananarivo,MG,-18.8792,47.5079,1781560800,2026-06-15 22:00:00,1,102.11,0.0,0.55,25.96,0.12,2.0,3.35,0.24
Antananarivo,MG,-18.8792,47.5079,1781564400,2026-06-15 23:00:00,1,98.61,0.0,0.52,26.08,0.11,1.87,3.08,0.23
Antananarivo,MG,-18.8792,47.5079,1781568000,2026-06-16 00:00:00,1,95.61,0.0,0.49,26.11,0.1,1.78,2.88,0.22
Antananarivo,MG,-18.8792,47.5079,1781571600,2026-06-16 01:00:00,1,93.68,0.0,0.48,25.72,0.09,1.75,2.8,0.22
Antananarivo,MG,-18.8792,47.5079,1781575200,2026-06-16 02:00:00,1,93.16,0.0,0.48,24.77,0.09,1.78,2.82,0.23
Antananarivo,MG,-18.8792,47.5079,1781578800,2026-06-16 03:00:00,1,93.85,0.0,0.5,24.54,0.1,1.83,2.92,0.25
Antananarivo,MG,-18.8792,47.5079,1781582400,2026-06-16 04:00:00,1,97.94,0.0,0.59,24.75,0.13,1.94,3.27,0.34
Antananarivo,MG,-18.8792,47.5079,1781586000,2026-06-16 05:00:00,1,102.86,0.08,0.57,25.78,0.18,2.03,3.66,0.45
Antananarivo,MG,-18.8792,47.5079,1781589600,2026-06-16 06:00:00,1,103.55,0.14,0.43,28.92,0.2,2.1,3.84,0.57
Antananarivo,MG,-18.8792,47.5079,1781593200,2026-06-16 07:00:00,1,81.76,0.06,0.18,41.91,0.16,1.19,2.31,0.42
Antananarivo,MG,-18.8792,47.5079,1781596800,2026-06-16 08:00:00,1,76.89,0.04,0.12,44.86,0.16,1.11,2.16,0.41
Antananarivo,MG,-18.8792,47.5079,1781600400,2026-06-16 09:00:00,1,74.76,0.03,0.09,45.27,0.16,1.21,2.25,0.41
Antananarivo,MG,-18.8792,47.5079,1781604000,2026-06-16 10:00:00,1,71.33,0.03,0.08,48.39,0.13,1.14,2.02,0.33
Antananarivo,MG,-18.8792,47.5079,1781607600,2026-06-16 11:00:00,1,69.13,0.02,0.08,49.83,0.12,1.12,1.9,0.3
Antananarivo,MG,-18.8792,47.5079,1781611200,2026-06-16 12:00:00,1,68.33,0.03,0.09,50.03,0.12,1.12,1.88,0.3
Antananarivo,MG,-18.8792,47.5079,1781614800,2026-06-16 13:00:00,1,73.53,0.04,0.18,48.64,0.15,1.32,2.3,0.45
Antananarivo,MG,-18.8792,47.5079,1781618400,2026-06-16 14:00:00,1,83.44,0.03,0.37,45.71,0.19,1.71,3.08,0.7
Antananarivo,MG,-18.8792,47.5079,1781622000,2026-06-16 15:00:00,1,94.01,0.0,0.64,42.71,0.22,2.11,3.88,0.85
Antananarivo,MG,-18.8792,47.5079,1781625600,2026-06-16 16:00:00,1,108.81,0.0,0.91,38.07,0.26,2.78,5.12,0.96
Antananarivo,MG,-18.8792,47.5079,1781629200,2026-06-16 17:00:00,1,131.94,0.0,1.25,33.45,0.3,3.91,7.04,1.1
Antananarivo,MG,-18.8792,47.5079,1781632800,2026-06-16 18:00:00,1,153.99,0.0,1.51,29.71,0.31,5.09,8.88,1.13
Antananarivo,MG,-18.8792,47.5079,1781636400,2026-06-16 19:00:00,1,171.6,0.0,1.7,26.23,0.3,6.11,10.32,0.97
Antananarivo,MG,-18.8792,47.5079,1781640000,2026-06-16 20:00:00,1,181.99,0.0,1.79,23.66,0.26,6.72,10.84,0.67
Antananarivo,MG,-18.8792,47.5079,1781643600,2026-06-16 21:00:00,1,177.95,0.0,1.7,22.1,0.18,6.57,10.11,0.39
Antananarivo,MG,-18.8792,47.5079,1781647200,2026-06-16 22:00:00,1,160.15,0.0,1.43,23.2,0.12,5.71,8.45,0.25
Antananarivo,MG,-18.8792,47.5079,1781650800,2026-06-16 23:00:00,1,150.77,0.0,1.27,23.45,0.09,5.25,7.55,0.23
Antananarivo,MG,-18.8792,47.5079,1781654400,2026-06-17 00:00:00,1,142.72,0.0,1.14,23.86,0.09,4.84,6.82,0.23
Antananarivo,MG,-18.8792,47.5079,1781658000,2026-06-17 01:00:00,1,134.77,0.0,1.02,24.16,0.08,4.4,6.2,0.26
Antananarivo,MG,-18.8792,47.5079,1781661600,2026-06-17 02:00:00,1,131.21,0.0,0.97,23.62,0.09,4.18,5.94,0.33
Antananarivo,MG,-18.8792,47.5079,1781665200,2026-06-17 03:00:00,1,131.66,0.0,0.99,23.19,0.12,4.17,6.02,0.47
Antananarivo,MG,-18.8792,47.5079,1781668800,2026-06-17 04:00:00,1,140.6,0.01,1.14,22.94,0.21,4.59,6.97,0.77
Antananarivo,MG,-18.8792,47.5079,1781672400,2026-06-17 05:00:00,1,151.29,0.18,1.05,23.8,0.27,5.06,8.14,0.95
Antananarivo,MG,-18.8792,47.5079,1781676000,2026-06-17 06:00:00,1,151.03,0.24,0.72,28.71,0.29,5.28,8.61,1.08
Antananarivo,MG,-18.8792,47.5079,1781679600,2026-06-17 07:00:00,1,105.27,0.09,0.27,45.07,0.22,2.79,4.71,0.64
Antananarivo,MG,-18.8792,47.5079,1781683200,2026-06-17 08:00:00,1,95.03,0.05,0.16,49.39,0.22,2.43,4.13,0.59
Antananarivo,MG,-18.8792,47.5079,1781686800,2026-06-17 09:00:00,1,90.12,0.04,0.13,50.66,0.23,2.5,4.19,0.58
Antananarivo,MG,-18.8792,47.5079,1781690400,2026-06-17 10:00:00,1,81.14,0.03,0.1,55.27,0.19,2.03,3.26,0.42
Antananarivo,MG,-18.8792,47.5079,1781694000,2026-06-17 11:00:00,1,76.92,0.03,0.11,56.67,0.16,1.91,2.92,0.37
Antananarivo,MG,-18.8792,47.5079,1781697600,2026-06-17 12:00:00,1,76.06,0.03,0.12,56.24,0.16,1.98,2.97,0.37
Antananarivo,MG,-18.8792,47.5079,1781701200,2026-06-17 13:00:00,1,86.64,0.06,0.3,52.41,0.21,2.54,3.88,0.62
Antananarivo,MG,-18.8792,47.5079,1781704800,2026-06-17 14:00:00,1,106.15,0.06,0.7,46.56,0.28,3.53,5.5,0.98
Antananarivo,MG,-18.8792,47.5079,1781708400,2026-06-17 15:00:00,1,127.37,0.0,1.23,41.47,0.33,4.55,7.19,1.22
Antananarivo,MG,-18.8792,47.5079,1781712000,2026-06-17 16:00:00,1,154.79,0.0,1.7,35.89,0.39,5.93,9.56,1.45
Antananarivo,MG,-18.8792,47.5079,1781715600,2026-06-17 17:00:00,1,191.96,0.0,2.17,30.9,0.44,7.93,12.82,1.65
Antananarivo,MG,-18.8792,47.5079,1781719200,2026-06-17 18:00:00,1,226.45,0.0,2.54,26.92,0.45,9.99,15.96,1.47
Antananarivo,MG,-18.8792,47.5079,1781722800,2026-06-17 19:00:00,2,251.64,0.0,2.76,23.77,0.46,11.65,18.18,1.41
Antananarivo,MG,-18.8792,47.5079,1781726400,2026-06-17 20:00:00,2,266.77,0.0,2.86,21.81,0.44,12.63,19.28,1.39
Antananarivo,MG,-18.8792,47.5079,1781730000,2026-06-17 21:00:00,2,262.79,0.0,2.72,20.62,0.35,12.44,18.4,1.21
Antananarivo,MG,-18.8792,47.5079,1781733600,2026-06-17 22:00:00,2,251.04,0.0,2.5,20.13,0.3,11.75,16.88,1.15
Antananarivo,MG,-18.8792,47.5079,1781737200,2026-06-17 23:00:00,2,240.81,0.0,2.32,20.63,0.28,11.08,15.69,1.2
Antananarivo,MG,-18.8792,47.5079,1781740800,2026-06-18 00:00:00,2,230.0,0.0,2.14,21.92,0.28,10.36,14.64,1.28
Antananarivo,MG,-18.8792,47.5079,1781744400,2026-06-18 01:00:00,1,213.69,0.0,1.9,25.05,0.27,9.37,13.38,1.31
Antananarivo,MG,-18.8792,47.5079,1781748000,2026-06-18 02:00:00,1,205.38,0.0,1.77,26.26,0.26,8.89,12.76,1.31
Antananarivo,MG,-18.8792,47.5079,1781751600,2026-06-18 03:00:00,1,201.0,0.0,1.71,27.17,0.26,8.64,12.45,1.29
Antananarivo,MG,-18.8792,47.5079,1781755200,2026-06-18 04:00:00,1,205.0,0.01,1.81,27.72,0.29,8.6,12.9,1.2
Antananarivo,MG,-18.8792,47.5079,1781758800,2026-06-18 05:00:00,1,213.7,0.27,1.58,29.39,0.36,8.82,13.81,1.53
Antananarivo,MG,-18.8792,47.5079,1781762400,2026-06-18 06:00:00,1,219.67,0.34,1.12,36.46,0.43,9.82,15.17,1.87
Antananarivo,MG,-18.8792,47.5079,1781766000,2026-06-18 07:00:00,1,138.64,0.11,0.39,53.95,0.35,4.88,7.9,1.22
Antananarivo,MG,-18.8792,47.5079,1781769600,2026-06-18 08:00:00,1,125.6,0.07,0.24,57.09,0.36,4.49,7.17,1.13
Antananarivo,MG,-18.8792,47.5079,1781773200,2026-06-18 09:00:00,1,120.95,0.05,0.18,57.45,0.36,4.53,7.12,1.08
Antananarivo,MG,-18.8792,47.5079,1781776800,2026-06-18 10:00:00,2,93.17,0.04,0.13,62.54,0.28,2.72,4.23,0.62
Antananarivo,MG,-18.8792,47.5079,1781780400,2026-06-18 11:00:00,2,86.65,0.04,0.14,63.64,0.26,2.56,3.8,0.56
Antananarivo,MG,-18.8792,47.5079,1781784000,2026-06-18 12:00:00,2,86.34,0.04,0.17,63.76,0.26,2.79,4.01,0.62
Antananarivo,MG,-18.8792,47.5079,1781787600,2026-06-18 13:00:00,2,92.31,0.05,0.28,61.95,0.29,3.26,4.69,0.8
Antananarivo,MG,-18.8792,47.5079,1781791200,2026-06-18 14:00:00,1,104.59,0.04,0.57,57.93,0.34,4.0,5.82,1.1
Antananarivo,MG,-18.8792,47.5079,1781794800,2026-06-18 15:00:00,1,118.85,0.0,0.95,54.0,0.39,4.73,7.0,1.32
Antananarivo,MG,-18.8792,47.5079,1781798400,2026-06-18 16:00:00,1,141.96,0.0,1.37,49.21,0.51,5.95,9.03,1.75
Antananarivo,MG,-18.8792,47.5079,1781802000,2026-06-18 17:00:00,1,179.59,0.0,1.93,45.59,0.73,8.0,12.38,2.62
Antananarivo,MG,-18.8792,47.5079,1781805600,2026-06-18 18:00:00,2,215.84,0.0,2.41,42.94,0.94,10.16,15.74,3.5
Antananarivo,MG,-18.8792,47.5079,1781809200,2026-06-18 19:00:00,2,245.06,0.0,2.77,39.66,1.07,12.05,18.63,3.94
Antananarivo,MG,-18.8792,47.5079,1781812800,2026-06-18 20:00:00,2,262.84,0.0,2.98,37.34,1.14,13.27,20.38,4.26
Antananarivo,MG,-18.8792,47.5079,1781816400,2026-06-18 21:00:00,2,260.71,0.0,2.93,35.65,1.07,13.31,20.32,4.18
Antananarivo,MG,-18.8792,47.5079,1781820000,2026-06-18 22:00:00,2,251.75,0.0,2.73,33.36,0.84,12.87,19.67,3.54
Antananarivo,MG,-18.8792,47.5079,1781823600,2026-06-18 23:00:00,2,246.16,0.0,2.57,31.66,0.68,12.58,18.99,3.08
Antananarivo,MG,-18.8792,47.5079,1781827200,2026-06-19 00:00:00,2,240.15,0.0,2.43,30.67,0.58,12.26,18.3,2.8
Antananarivo,MG,-18.8792,47.5079,1781830800,2026-06-19 01:00:00,2,229.49,0.0,2.23,31.35,0.52,11.6,17.2,2.56
Antananarivo,MG,-18.8792,47.5079,1781834400,2026-06-19 02:00:00,2,222.39,0.0,2.09,31.7,0.48,11.11,16.26,2.36
Antananarivo,MG,-18.8792,47.5079,1781838000,2026-06-19 03:00:00,2,218.86,0.0,2.04,32.01,0.48,10.83,15.57,2.31
Antananarivo,MG,-18.8792,47.5079,1781841600,2026-06-19 04:00:00,2,224.99,0.01,2.15,31.89,0.55,10.99,15.93,2.43
Antananarivo,MG,-18.8792,47.5079,1781845200,2026-06-19 05:00:00,2,234.11,0.26,1.86,32.33,0.56,11.34,16.8,2.32
Antananarivo,MG,-18.8792,47.5079,1781848800,2026-06-19 06:00:00,2,236.85,0.33,1.23,38.31,0.55,12.4,17.93,2.19
Antananarivo,MG,-18.8792,47.5079,1781852400,2026-06-19 07:00:00,1,120.13,0.08,0.29,56.46,0.39,4.72,6.81,0.87
Antananarivo,MG,-18.8792,47.5079,1781856000,2026-06-19 08:00:00,2,105.59,0.05,0.17,60.6,0.32,3.97,5.49,0.71
Antananarivo,MG,-18.8792,47.5079,1781859600,2026-06-19 09:00:00,2,100.5,0.04,0.14,62.23,0.29,3.98,5.27,0.65
Antananarivo,MG,-18.8792,47.5079,1781863200,2026-06-19 10:00:00,2,91.28,0.04,0.15,69.49,0.24,3.5,4.41,0.5
Antananarivo,MG,-18.8792,47.5079,1781866800,2026-06-19 11:00:00,2,86.04,0.04,0.17,72.81,0.19,3.27,3.98,0.42
Antananarivo,MG,-18.8792,47.5079,1781870400,2026-06-19 12:00:00,2,85.36,0.05,0.21,73.56,0.18,3.36,4.01,0.4
Antananarivo,MG,-18.8792,47.5079,1781874000,2026-06-19 13:00:00,2,92.4,0.06,0.36,71.13,0.22,3.77,4.65,0.56
Antananarivo,MG,-18.8792,47.5079,1781877600,2026-06-19 14:00:00,2,104.66,0.04,0.67,65.7,0.28,4.41,5.71,0.84
Antananarivo,MG,-18.8792,47.5079,1781881200,2026-06-19 15:00:00,2,117.07,0.0,1.04,60.61,0.32,4.94,6.68,1.09
Antananarivo,MG,-18.8792,47.5079,1781884800,2026-06-19 16:00:00,1,133.84,0.0,1.33,54.72,0.38,5.7,8.06,1.43
Antananarivo,MG,-18.8792,47.5079,1781888400,2026-06-19 17:00:00,1,159.09,0.0,1.64,49.56,0.46,6.93,10.1,1.83
Antananarivo,MG,-18.8792,47.5079,1781892000,2026-06-19 18:00:00,1,179.83,0.0,1.83,45.68,0.49,8.01,11.81,2.07
Antananarivo,MG,-18.8792,47.5079,1781895600,2026-06-19 19:00:00,1,194.84,0.0,1.93,42.59,0.51,8.86,13.1,2.22
Antananarivo,MG,-18.8792,47.5079,1781899200,2026-06-19 20:00:00,1,203.38,0.0,1.95,40.72,0.48,9.34,13.72,2.2
Antananarivo,MG,-18.8792,47.5079,1781902800,2026-06-19 21:00:00,1,197.1,0.0,1.81,39.65,0.38,8.97,12.94,1.91
Antananarivo,MG,-18.8792,47.5079,1781906400,2026-06-19 22:00:00,1,181.87,0.0,1.56,39.24,0.29,8.09,11.44,1.63
Antananarivo,MG,-18.8792,47.5079,1781910000,2026-06-19 23:00:00,1,167.88,0.0,1.34,40.0,0.24,7.27,10.15,1.46
Antananarivo,MG,-18.8792,47.5079,1781913600,2026-06-20 00:00:00,1,156.39,0.0,1.18,41.23,0.22,6.61,9.17,1.38
Antananarivo,MG,-18.8792,47.5079,1781917200,2026-06-20 01:00:00,1,146.34,0.0,1.06,42.07,0.2,6.05,8.4,1.32
Antananarivo,MG,-18.8792,47.5079,1781920800,2026-06-20 02:00:00,1,140.06,0.0,1.0,42.43,0.19,5.7,7.94,1.26
Antananarivo,MG,-18.8792,47.5079,1781924400,2026-06-20 03:00:00,1,137.4,0.0,1.0,42.88,0.19,5.53,7.79,1.2
Antananarivo,MG,-18.8792,47.5079,1781928000,2026-06-20 04:00:00,1,142.49,0.0,1.13,43.23,0.25,5.71,8.3,1.35
Antananarivo,MG,-18.8792,47.5079,1781931600,2026-06-20 05:00:00,1,149.3,0.13,1.07,44.62,0.33,5.95,8.87,1.64
Antananarivo,MG,-18.8792,47.5079,1781935200,2026-06-20 06:00:00,1,144.84,0.18,0.73,50.08,0.36,5.84,8.65,1.61
Antananarivo,MG,-18.8792,47.5079,1781938800,2026-06-20 07:00:00,2,83.48,0.04,0.15,66.77,0.18,1.82,2.8,0.36
Antananarivo,MG,-18.8792,47.5079,1781942400,2026-06-20 08:00:00,2,78.62,0.03,0.09,64.59,0.15,1.45,2.21,0.29
Antananarivo,MG,-18.8792,47.5079,1781946000,2026-06-20 09:00:00,2,77.35,0.02,0.07,61.85,0.14,1.48,2.21,0.28
Antananarivo,MG,-18.8792,47.5079,1781949600,2026-06-20 10:00:00,2,76.0,0.02,0.07,60.84,0.12,1.37,1.99,0.24
Antananarivo,MG,-18.8792,47.5079,1781953200,2026-06-20 11:00:00,1,74.84,0.02,0.07,59.86,0.11,1.31,1.86,0.22
Antananarivo,MG,-18.8792,47.5079,1781956800,2026-06-20 12:00:00,1,74.57,0.02,0.07,58.89,0.1,1.34,1.88,0.23
Antananarivo,MG,-18.8792,47.5079,1781960400,2026-06-20 13:00:00,1,79.38,0.03,0.16,56.32,0.12,1.56,2.26,0.36
Antananarivo,MG,-18.8792,47.5079,1781964000,2026-06-20 14:00:00,1,87.86,0.03,0.35,52.18,0.15,1.94,2.91,0.56
Antananarivo,MG,-18.8792,47.5079,1781967600,2026-06-20 15:00:00,1,96.59,0.0,0.58,48.48,0.17,2.29,3.51,0.7
Antananarivo,MG,-18.8792,47.5079,1781971200,2026-06-20 16:00:00,1,104.02,0.0,0.72,44.91,0.18,2.65,4.09,0.78
Antananarivo,MG,-18.8792,47.5079,1781974800,2026-06-20 17:00:00,1,110.7,0.0,0.78,43.17,0.18,2.97,4.54,0.75
Antananarivo,MG,-18.8792,47.5079,1781978400,2026-06-20 18:00:00,1,110.52,0.0,0.72,43.09,0.16,2.95,4.5,0.52
Antananarivo,MG,-18.8792,47.5079,1781982000,2026-06-20 19:00:00,1,96.86,0.0,0.49,45.09,0.13,2.24,3.49,0.32
Antananarivo,MG,-18.8792,47.5079,1781985600,2026-06-20 20:00:00,1,89.9,0.0,0.4,45.37,0.11,1.78,2.86,0.25
Antananarivo,MG,-18.8792,47.5079,1781989200,2026-06-20 21:00:00,1,82.02,0.0,0.32,45.62,0.09,1.38,2.3,0.18
Antananarivo,MG,-18.8792,47.5079,1781992800,2026-06-20 22:00:00,1,73.69,0.0,0.24,46.71,0.07,1.03,1.84,0.13
Antananarivo,MG,-18.8792,47.5079,1781996400,2026-06-20 23:00:00,1,69.39,0.0,0.2,47.51,0.07,0.94,1.86,0.12
Antananarivo,MG,-18.8792,47.5079,1782000000,2026-06-21 00:00:00,1,67.45,0.0,0.18,48.07,0.07,0.96,2.11,0.11
Antananarivo,MG,-18.8792,47.5079,1782003600,2026-06-21 01:00:00,1,66.74,0.0,0.17,48.15,0.07,1.01,2.4,0.11
Antananarivo,MG,-18.8792,47.5079,1782007200,2026-06-21 02:00:00,1,66.94,0.0,0.17,49.02,0.07,1.04,2.57,0.12
Antananarivo,MG,-18.8792,47.5079,1782010800,2026-06-21 03:00:00,1,67.43,0.0,0.17,50.3,0.08,1.05,2.68,0.13
Antananarivo,MG,-18.8792,47.5079,1782014400,2026-06-21 04:00:00,1,68.8,0.0,0.2,51.0,0.1,1.06,2.84,0.18
Antananarivo,MG,-18.8792,47.5079,1782018000,2026-06-21 05:00:00,1,71.0,0.02,0.22,51.83,0.12,1.07,3.05,0.26
Antananarivo,MG,-18.8792,47.5079,1782021600,2026-06-21 06:00:00,1,72.53,0.04,0.19,52.67,0.14,1.09,3.26,0.33
Antananarivo,MG,-18.8792,47.5079,1782025200,2026-06-21 07:00:00,1,71.82,0.04,0.14,55.29,0.15,1.06,3.34,0.33
Antananarivo,MG,-18.8792,47.5079,1782028800,2026-06-21 08:00:00,1,69.87,0.03,0.1,56.1,0.15,1.09,3.46,0.32
Antananarivo,MG,-18.8792,47.5079,1782032400,2026-06-21 09:00:00,1,68.17,0.02,0.07,55.31,0.15,1.2,3.7,0.32
Antananarivo,MG,-18.8792,47.5079,1782036000,2026-06-21 10:00:00,1,67.11,0.02,0.06,55.61,0.15,1.28,3.83,0.29
Antananarivo,MG,-18.8792,47.5079,1782039600,2026-06-21 11:00:00,1,66.41,0.02,0.06,54.63,0.15,1.37,3.99,0.28
Antananarivo,MG,-18.8792,47.5079,1782043200,2026-06-21 12:00:00,1,66.04,0.02,0.07,53.55,0.15,1.43,4.13,0.28
Antananarivo,MG,-18.8792,47.5079,1782046800,2026-06-21 13:00:00,1,67.13,0.02,0.1,52.93,0.15,1.52,4.36,0.31
Antananarivo,MG,-18.8792,47.5079,1782050400,2026-06-21 14:00:00,1,69.57,0.01,0.17,51.97,0.16,1.67,4.7,0.38
Antananarivo,MG,-18.8792,47.5079,1782054000,2026-06-21 15:00:00,1,72.28,0.0,0.26,51.11,0.16,1.84,5.03,0.42
Antananarivo,MG,-18.8792,47.5079,1782057600,2026-06-21 16:00:00,1,74.84,0.0,0.32,49.53,0.16,2.02,5.27,0.46
Antananarivo,MG,-18.8792,47.5079,1782061200,2026-06-21 17:00:00,1,79.41,0.0,0.38,48.88,0.16,2.23,5.5,0.48
Antananarivo,MG,-18.8792,47.5079,1782064800,2026-06-21 18:00:00,1,83.01,0.0,0.4,48.6,0.16,2.34,5.57,0.43
Antananarivo,MG,-18.8792,47.5079,1782068400,2026-06-21 19:00:00,1,86.68,0.0,0.45,47.55,0.16,2.53,5.82,0.38
Antananarivo,MG,-18.8792,47.5079,1782072000,2026-06-21 20:00:00,1,91.42,0.0,0.52,46.52,0.15,2.78,6.25,0.35
Antananarivo,MG,-18.8792,47.5079,1782075600,2026-06-21 21:00:00,1,90.75,0.0,0.52,45.98,0.13,2.76,6.22,0.28
Antananarivo,MG,-18.8792,47.5079,1782079200,2026-06-21 22:00:00,1,92.67,0.0,0.57,44.4,0.12,2.85,6.32,0.31
Antananarivo,MG,-18.8792,47.5079,1782082800,2026-06-21 23:00:00,1,97.74,0.0,0.65,42.32,0.12,3.1,6.57,0.41
Antananarivo,MG,-18.8792,47.5079,1782086400,2026-06-22 00:00:00,1,101.62,0.0,0.7,41.05,0.13,3.3,6.84,0.54
Antananarivo,MG,-18.8792,47.5079,1782090000,2026-06-22 01:00:00,1,104.19,0.0,0.74,40.43,0.15,3.43,7.0,0.64
Antananarivo,MG,-18.8792,47.5079,1782093600,2026-06-22 02:00:00,1,106.35,0.0,0.77,40.23,0.14,3.5,7.15,0.61
